id_produto;link_produto;categoria;descricao;preco_de;preco_por;imagem
0584;http://homologa.heringwebstore.com.br/calca-feminina-em-moletom-peluciado-0584?partner=&utm_source=clickaporter&utm_medium=CAL%C7A+FEMININA+EM+MOLETOM+PELUCIADO;Calças;"Calça feminina em moletom peluciado. Linha Original: traz renovação para os grandes clássicos dos básicos Hering. Design mais atual, novas cores, novas malhas e lançamento de novos modelos. Se é básico é Original. Original só na Hering.";59,90;;http://homologa.heringwebstore.com.br/media/catalog/product/0584-1B07S-C1.jpg;"PRETO                                   ";MXG
05A7;http://homologa.heringwebstore.com.br/calca-capri-feminina-05a7?partner=&utm_source=clickaporter&utm_medium=CAL%C7A+CAPRI+FEMININA;Calças,Fitness,Ofertas;"Calça capri feminina em algodão com elastano. Os recortes laterais dão mais modernidade a peça. Ótima para combinar com os tops.";39,90;19,99;http://homologa.heringwebstore.com.br/media/catalog/product/05A7-1F07S-C1.jpg;"PRETO                                   ";MXG
05B3;http://homologa.heringwebstore.com.br/bermuda-feminina-ciclista-basica-05b3?partner=&utm_source=clickaporter&utm_medium=BERMUDA+FEMININA+CICLISTA+B%C1SICA;"Bermudas e Shorts";"Bermuda feminina ciclista em meia-malha com elastano.";29,90;;http://homologa.heringwebstore.com.br/media/catalog/product/05B3-N1007S-C1.jpg;"PRETO                                   ";MXG
05BK;http://homologa.heringwebstore.com.br/macaquinho-feminino-05bk?partner=&utm_source=clickaporter&utm_medium=MACAQUINHO+FEMININO;Feminino,Macacão;"Macaquinho feminino em ribana com decote nadador, aplicação de tule na parte frontal, costura diferenciada na parte superior, bolsos frontais e ajuste na cintura, ele é moderno e fresquinho.";89,90;34,99;http://homologa.heringwebstore.com.br/media/catalog/product/05BK-N1007S-C1.jpg;"PRETO                                   ";MXG
05BL;http://homologa.heringwebstore.com.br/saia-05bl?partner=&utm_source=clickaporter&utm_medium=SAIA;Feminino,Saias;"Saia adulta longa em meia-malha com estampa floral. Sua malha é mais pesada, proporcionando um ótimo caimento.";89,90;;http://homologa.heringwebstore.com.br/media/catalog/product/05BL-1B00S-C2.jpg;"PRETO                                   ";MXG
05BN;http://homologa.heringwebstore.com.br/saia-05bn?partner=&utm_source=clickaporter&utm_medium=SAIA+ESTAMPADA+EM+EVAS%CA;Feminino,Saias;"Saia estampada em evasê, com franzimento no cós, possui bolsos laterais bem modernos e fechamento na parte frontal por botões.";59,90;;http://homologa.heringwebstore.com.br/media/catalog/product/05BN-1B00S-C1.jpg;"PRETO                                   ";MXG
0720;http://homologa.heringwebstore.com.br/lenco-feminino-estampado-em-viscose-0720?partner=&utm_source=clickaporter&utm_medium=LEN%C7O+FEMININO+ESTAMPADO+EM+VISCOSE;"Lenços e Cachecóis,Ofertas,Rapa!,Rapa Acessórios,Rapa feminino 2013";"Lenço estampado em viscose. Seguindo a linha das peças ""must haves"" da estação, os animal print  são detalhe chave.";39,99;19,99;http://homologa.heringwebstore.com.br/media/catalog/product/0720-1A00S-C1.jpg;"PRETO                                   ";MXG
09CJ;http://homologa.heringwebstore.com.br/vestido-adulto-na-modelagem-mais-justa-09cj?partner=&utm_source=clickaporter&utm_medium=VESTIDO+ADULTO+NA+MODELAGEM+MAIS+JUSTA;Vestidos;"Vestido adulto básico em meia-malha. Diferencial desta peça é sua gola mais soltinha e modelagem mais justa ao corpo.";79,90;59,99;http://homologa.heringwebstore.com.br/media/catalog/product/09CJ-AT307S-C1.jpg;"PRETO                                   ";MXG
09DH;http://homologa.heringwebstore.com.br/vestido-manga-curta-09dh?partner=&utm_source=clickaporter&utm_medium=VESTIDO+MANGA+CURTA;Vestidos;"Vestido manga curta adulto em meia-malha lisa com modelagem ampla e bolsinho no peito esquerdo.";69,90;;http://homologa.heringwebstore.com.br/media/catalog/product/09DH-KPR07S-C1.jpg;"PRETO                                   ";MXG
09ER;http://homologa.heringwebstore.com.br/vestido-09er?partner=&utm_source=clickaporter&utm_medium=VESTIDO;Vestidos,Ofertas;"Vestido em moletom não peluciado, com cava nadador, acinturado e acompanha um cinto de Poá.";89,90;24,99;http://homologa.heringwebstore.com.br/media/catalog/product/09ER-AS207S-C1.jpg;"PRETO                                   ";MXG
09EU;http://homologa.heringwebstore.com.br/vestido-floral-09eu?partner=&utm_source=clickaporter&utm_medium=VESTIDO+FLORAL;Feminino,Vestidos;"Vestido com estampa floral e mangas franzidas que dão volume aos ombros.";69,90;;http://homologa.heringwebstore.com.br/media/catalog/product/09EU-1A00S-C2.jpg;"PRETO                                   ";MXG
09EV;http://homologa.heringwebstore.com.br/vestido-sem-manga-09ev?partner=&utm_source=clickaporter&utm_medium=VESTIDO+SEM+MANGA;Feminino,Vestidos;"Vestido adulto sem manga em meia malha com renda nas costas, modelagem evasê com faixa para amarrar na cintura.";119,90;;http://homologa.heringwebstore.com.br/media/catalog/product/09EV-E8707S-C1.jpg;"PRETO                                   ";MXG
09F0;http://homologa.heringwebstore.com.br/vestido-meia-manga-09f0?partner=&utm_source=clickaporter&utm_medium=VESTIDO+MEIA+MANGA;Feminino,Vestidos;"Vestido adulto em meia-malha, abotoamento nos bolsos frontais e aleta nas mangas.";89,90;;http://homologa.heringwebstore.com.br/media/catalog/product/09F0-E8707S-C1.jpg;"PRETO                                   ";MXG
09F5;http://homologa.heringwebstore.com.br/vestido-adulto-em-meia-malha-estampada-com-faixa-para-cintura-09f5?partner=&utm_source=clickaporter&utm_medium=VESTIDO+ADULTO+EM+MEIA+MALHA+ESTAMPADA+COM+FAIXA+PARA+CINTURA;Vestidos;"Vestido adulto em meia malha estampada com detalhe do viés e mangas em cor contrastante com estampa geométrica. A saia rodada ficou ainda mais charmosa com o laço. Para combinar com meia calça nos dias frios.";59,99;;http://homologa.heringwebstore.com.br/media/catalog/product/09F5-1E00S-C1.jpg;"PRETO                                   ";MXG
09F6;http://homologa.heringwebstore.com.br/vestido-em-flam-09f6?partner=&utm_source=clickaporter&utm_medium=VESTIDO+EM+FLAM%CA;Feminino,Vestidos;"Vestido adulto em malha flamê com modelagem soltinha, o detalhe fica por conta dos recortes frontais que passam pelo busto e o bolso no peito esquerdo com o mesmo botão do peitilho.";79,90;29,99;http://homologa.heringwebstore.com.br/media/catalog/product/09F6-KPQ07S-C1.jpg;"PRETO                                   ";MXG
09F7;http://homologa.heringwebstore.com.br/vestido-adulto-em-meia-malha-estampada-com-mangas-princesa-09f7?partner=&utm_source=clickaporter&utm_medium=VESTIDO+ADULTO+EM+MEIA+MALHA+ESTAMPADA+COM+MANGAS+PRINCESA;"Vestidos,Ofertas,Rapa!,Rapa feminino 2013";"Vestido adulto em meia malha estampada com mangas princesa. Desenvolvido em modelagem evasê com leve elastano e mangas um pouco mais compridas, deixam o visual mais elegante e feminino. Combinação perfeita com cinto e jaquetas de couro.  Comprimento no joelho.";79,99;69,99;http://homologa.heringwebstore.com.br/media/catalog/product/09F7-1J00S-C1.jpg;"PRETO                                   ";MXG
09F8;http://homologa.heringwebstore.com.br/vestido-floral-09f8?partner=&utm_source=clickaporter&utm_medium=VESTIDO+FLORAL;Feminino,Vestidos;"Vestido adulto amplo estampado com malha molinha e ótimo caimento, possui  bainha com eletas nas mangas e um laço no decote das costas.";79,90;29,99;http://homologa.heringwebstore.com.br/media/catalog/product/09F8-1B00S-C1.jpg;"PRETO                                   ";MXG
09FG;http://homologa.heringwebstore.com.br/vestido-09fg?partner=&utm_source=clickaporter&utm_medium=VESTIDO;Feminino,Vestidos;"Vestido em viscose+elastano estampado com abotoamento nas costas em gotas, recorte na cintura e saia com franzimento, o que dá mais movimento à peça.";69,90;;http://homologa.heringwebstore.com.br/media/catalog/product/09FG-1B00S-C1.jpg;"PRETO                                   ";MXG
09FH;http://homologa.heringwebstore.com.br/vestido-floral-09fh?partner=&utm_source=clickaporter&utm_medium=VESTIDO+FLORAL;Feminino,Vestidos;"Vestido tomara que caia estampado com transpasse no busto e zíper nas costas.";89,90;29,99;http://homologa.heringwebstore.com.br/media/catalog/product/09FH-1B00S-C1.jpg;"PRETO                                   ";MXG
09FJ;http://homologa.heringwebstore.com.br/vestido-longo-09fj?partner=&utm_source=clickaporter&utm_medium=VESTIDO+LONGO;Vestidos,Ofertas;"Vestido longo tomara que caia com estampa de floral rotativo. Acompanha uma tirinha para marcar mais a cintura e deixar o look mais moderno e elegante.";99,90;49,99;http://homologa.heringwebstore.com.br/media/catalog/product/09FJ-1A00S-C1.jpg;"PRETO                                   ";MXG
09FL;http://homologa.heringwebstore.com.br/vestido-meia-manga-09fl?partner=&utm_source=clickaporter&utm_medium=VESTIDO+MEIA+MANGA;Feminino,Vestidos;"Vestido adulto em meia-malha levinha, com manga tipo princesa que deixa a peça super feminina e com zíper de metal nas costas.";89,90;29,99;http://homologa.heringwebstore.com.br/media/catalog/product/09FL-AS207S-C1.jpg;"PRETO                                   ";MXG
09G9;http://homologa.heringwebstore.com.br/vestido-listrado-09g9?partner=&utm_source=clickaporter&utm_medium=VESTIDO+LISTRADO;Feminino,Vestidos;"Vestido adulto listrado em meia-malha com gola boneca, manga e fechamento por zíper na parte de trás.";79,90;;http://homologa.heringwebstore.com.br/media/catalog/product/09G9-1A00S-C1.jpg;"PRETO                                   ";MXG
417Q;http://homologa.heringwebstore.com.br/regata-feminina-basica-em-meia-malha-flam-na-modelagem-ampla-417q?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA+B%C1SICA+EM+MEIA+MALHA+FLAM%CA+NA+MODELAGEM+AMPLA;Regatas;"Regata feminina básica elaborada meia malha flamê que promove muito conforto e maciez ao vestir. Possui modelagem soltinha, recorte nadador nas costas e bolso funcional na lateral esquerda do peito. Super confortável é ideal para compor looks cheios de estilo no dia a dia.";34,99;;http://homologa.heringwebstore.com.br/media/catalog/product/417Q-N0A00S-C3.jpg;"LARANJA                                 BRANCO                                  PRETO                                   ROSA CORAL                              ROSA NUDE                               VERDE CLARO                             BAUNILHA                 AREIA                                   AMARELO                  ROSA                                    VERDE LIMÃO                             ";GXGPMXXG
418R;http://homologa.heringwebstore.com.br/regata-feminina-em-ribana-418r?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA+EM+RIBANA;Regatas;"Regata feminina em ribana com renda na parte superior.";29,99;;http://homologa.heringwebstore.com.br/media/catalog/product/418R-E7507S-C1.jpg;"PRETO                                   VERDE ESCURO                            VERMELHO GOIABA                         ";GXG
419X;http://homologa.heringwebstore.com.br/top-419x?partner=&utm_source=clickaporter&utm_medium=TOP;Feminino,Tops;"Top feminino com abertura na parte frontal.";29,90;;http://homologa.heringwebstore.com.br/media/catalog/product/419X-KPQ07S-C1.jpg;"PRETO                                   VERDE ESCURO                            VERMELHO GOIABA                         ";GXG
419Y;http://homologa.heringwebstore.com.br/regata-feminina-cava-nadador-419y?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA+CAVA+NADADOR;Regatas;"Regata feminina em malha flamê com peitilho e cava nadador.";39,90;;http://homologa.heringwebstore.com.br/media/catalog/product/419Y-HJW07S-C1.jpg;"BRANCO                                  ";XG
41B7;http://homologa.heringwebstore.com.br/regata-feminina-flam-41b7?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA+FLAM%CA;Regatas;"Regata feminina em malha flamê.";29,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41B7-E8707S-C1.jpg;"BRANCO                                  ";XG
41B8;http://homologa.heringwebstore.com.br/regata-basica-feminina-em-ribana-com-modelagem-maxi-comprimento-41b8?partner=&utm_source=clickaporter&utm_medium=REGATA+B%C1SICA+FEMININA+EM+RIBANA+COM+MODELAGEM+MAXI+COMPRIMENTO;Regatas;"Regata básica feminina em ribana com modelagem maxi comprimento e decote nadador.";24,99;;http://homologa.heringwebstore.com.br/media/catalog/product/41B8-AT507S-C1.jpg;"BRANCO                                  ";XG
41BT;http://homologa.heringwebstore.com.br/regata-feminina-cava-nadador-41bt?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA+CAVA+NADADOR;"Feminino,Regatas,Câncer de Mama";"Regata feminina com botões, modelagem aberta, cava nadador e estampa localizada na parte inferior esquerda.";49,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41BT-AS2IBC-C1.jpg;"BRANCO                                  ";XG
41BU;http://homologa.heringwebstore.com.br/regata-feminina-na-modelagem-ampla-41bu?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA+NA+MODELAGEM+AMPLA;"Regatas,Câncer de Mama";"Regata feminina em meia malha com modelagem ampla, cava nadador e logo IBCC desenhando a barra.";39,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41BU-RYEIBC-C2.jpg;"BRANCO                                  ";XG
41BX;http://homologa.heringwebstore.com.br/regata-feminina-41bx?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regata feminina em meia-malha. Esta peça é ótima para quem quer apoiar a causa do AfroReggae e ainda continuar na moda.";39,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41BX-N0A10S-C2.jpg;"BRANCO                                  ";XG
41C3;http://homologa.heringwebstore.com.br/regata-feminina-41c3?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regata feminina com alças em renda e recorte nadador.";59,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41C3-1B00S-C2.jpg;"BRANCO                                  ";XG
41C4;http://homologa.heringwebstore.com.br/regata-feminina-41c4?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regata feminina de ribana, com lavagem marmorizada, maxi-comprimento e decote nadador.";59,90;;http://homologa.heringwebstore.com.br/media/catalog/product/4/1/41c4-1b07s-c2.jpg;"BRANCO                                  ";XG
41C6;http://homologa.heringwebstore.com.br/regata-feminina-41c6?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regata feminina com maxi comprimento, rendas na parte do decote e na parte inferior .";44,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41C6-1C00S-C2.jpg;"BRANCO                                  ";XG
41CB;http://homologa.heringwebstore.com.br/regata-feminina-41cb?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Regatas;"Regata feminina em meia-malha devorê, que apresenta áreas transparentes e relevos.";44,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41CB-1B10S-C1.jpg;"BRANCO                                  ";XG
41CE;http://homologa.heringwebstore.com.br/camiseta-masculina-41ce?partner=&utm_source=clickaporter&utm_medium=CAMISETA+MASCULINA;Regatas;"Regata masculina em meia malha mescla com estampa na parte frontal.";24,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41CE-AS510S-C1.jpg;"BRANCO                                  ";XG
41CF;http://homologa.heringwebstore.com.br/regata-feminina-41cf?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regatas feminina com aplique de laços na peito direito. Por ser em ribana, a regata fica mais justa ao corpo.";59,90;19,99;http://homologa.heringwebstore.com.br/media/catalog/product/41CF-KPQ07S-C1.jpg;"BRANCO                                  ";XG
41CH;http://homologa.heringwebstore.com.br/regata-feminina-41ch?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;;"Regata feminina estampada inspirada no tema garden.";24,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41CH-1A00S-C1.jpg;"BRANCO                                  ";XG
41CK;http://homologa.heringwebstore.com.br/regata-feminina-41ck?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regata feminina em modelagem maxi comprimento e justinha ao corpo por ser em ribana. O destaque dela é a aplicação de renda no decote unido às alças finas, o que deixa mais delicada e feminina.";29,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41CK-1A00S-C1.jpg;"BRANCO                                  ";XG
41CM;http://homologa.heringwebstore.com.br/regata-feminina-41cm?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regata floral feminina em meia malha com aplicação de renda no decote e nas alças. As alças são mais largas, o que oferece maior conforto. Sua modelagem não é muito justa e nem larguinha.";39,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41CM-1A00S-C1.jpg;"BRANCO                                  ";XG
41CN;http://homologa.heringwebstore.com.br/regata-feminina-41cn?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regata feminina com babado na barra que dá mais movimento à peça, detalhes em tule, renda na alça e no centro frontal.";59,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41CN-KPQ07S-C1.jpg;"BRANCO                                  ";XG
41CT;http://homologa.heringwebstore.com.br/regata-feminina-41ct?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regata feminina em meia-malha estampada, cava nadador e com detalhe do bolso tortinho que deixa a peça charmosa.";29,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41CT-1A00S-C1.jpg;"BRANCO                                  ";XG
41CV;http://homologa.heringwebstore.com.br/regata-feminina-41cv?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regata feminina duas em uma. Sobreposição de regata lisa por baixo e outra mais curta estampada por cima, possui detalhe de zíper no decote nadador costas, apenas para enfeite.";69,90;19,99;http://homologa.heringwebstore.com.br/media/catalog/product/41CV-1A00S-C1.jpg;"BRANCO                                  ";XG
41CY;http://homologa.heringwebstore.com.br/regata-feminina-41cy?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;;"Regata feminina com estampa frontal, decote nadador em devorê e com maxi comprimento.";39,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41CY-1A10S-C1.jpg;"BRANCO                                  ";XG
41D0;http://homologa.heringwebstore.com.br/regata-feminina-41d0?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA;Feminino,Regatas;"Regata feminina em ribana com maxi comprimento, possui decote nadador que realçam as costas, estampas de bicho que são descoladas e com friso liso.";24,90;;http://homologa.heringwebstore.com.br/media/catalog/product/41D0-1A00S-C1.jpg;"BRANCO                                  ";XG
41D5;http://homologa.heringwebstore.com.br/regata-feminina-com-gola-41d5?partner=&utm_source=clickaporter&utm_medium=REGATA+FEMININA+COM+GOLA;Feminino,Regatas;"Regata feminina com gola estampada e removível. A regata é larguinha e possui recorte diferenciado na parte frontal.";59,90;41,00;http://homologa.heringwebstore.com.br/media/catalog/product/41D5-KPQ07S-C1.jpg;"BRANCO                                  ";XG
